log_price_thb,log_total_reviews,has_reviews,name_length,name_word_count,log_total_sold,name_semantic_pca_00,name_semantic_pca_01,name_semantic_pca_02,name_semantic_pca_03,name_semantic_pca_04,name_semantic_pca_05,name_semantic_pca_06,name_semantic_pca_07,name_semantic_pca_08,name_semantic_pca_09,name_semantic_pca_10,name_semantic_pca_11,name_semantic_pca_12,name_semantic_pca_13,name_semantic_pca_14,name_semantic_pca_15,name_semantic_pca_16,name_semantic_pca_17,name_semantic_pca_18,name_semantic_pca_19,name_semantic_pca_20,name_semantic_pca_21,name_semantic_pca_22,name_semantic_pca_23,name_semantic_pca_24,name_semantic_pca_25,name_semantic_pca_26,name_semantic_pca_27,name_semantic_pca_28,name_semantic_pca_29,name_semantic_pca_30,name_semantic_pca_31,name_semantic_pca_32,name_semantic_pca_33,name_semantic_pca_34,name_semantic_pca_35,name_semantic_pca_36,name_semantic_pca_37,name_semantic_pca_38,name_semantic_pca_39,name_semantic_pca_40,name_semantic_pca_41,name_semantic_pca_42,name_semantic_pca_43,name_semantic_pca_44,name_semantic_pca_45,name_semantic_pca_46,name_semantic_pca_47,name_semantic_pca_48,name_semantic_pca_49,name_semantic_pca_50,name_semantic_pca_51,name_semantic_pca_52,name_semantic_pca_53,name_semantic_pca_54,name_semantic_pca_55,name_semantic_pca_56,name_semantic_pca_57,name_semantic_pca_58,name_semantic_pca_59,name_semantic_pca_60,name_semantic_pca_61,name_semantic_pca_62,name_semantic_pca_63,name_qty_log,name_has_weight_unit,name_has_count_unit,name_is_authentic,name_has_bundle,name_thai_ratio,section_Acne_Care,section_Appetite_Suppressant,section_Beauty_Supplements_Value_Sets,section_Bone_Joint_Support,section_Brain_Memory,section_Breast_Enlargement,section_Detoxification,section_Digestive_Care,section_Fat_Blockers_Burners,section_Food_Supplement,section_Hair_Nail,section_Heart_Blood_Pressure,section_Herbs_Traditional_Medicine,section_Immunity,section_Mass_Gainer,section_Meal_Replacement,section_Men_s_Health,section_Multivitamins,section_Nutritional_Foods_Drinks,section_Pre_Workout,section_Pregnancy_Care,section_Protein,section_Sexual_Health_Vitamins,section_Skin_Nourishment,section_Slimming_Beverages,section_Stress_Sleep_and_Anxiety,section_Weight_Management_Value_Sets,section_Well_Being_Gifts_Value_Sets,section_Whitening,section_Women_s_Health,shop_region_bangkok_metro,shop_region_central,shop_region_eastern,shop_region_northeastern,shop_region_northern,shop_region_overseas,shop_region_southern,shop_region_unknown,shop_region_western
5.8289456176102075,0.0,0,121,13,0.0,0.049697377,-0.015310541,-0.06659117,0.017546434,0.03918083,-0.112074666,-0.010057246,0.0408854,-0.027999789,-0.024161665,0.08649207,0.016066827,0.010666531,-0.015860232,0.0206787,-0.0044838805,-0.016755175,0.059092205,-0.012046715,0.0026539816,0.025674319,-0.019607598,-0.005851172,-0.011060527,0.08545259,-0.025269084,0.06430594,0.060242847,-0.0003766995,0.038196865,-0.008648343,-0.013265327,-0.011025647,0.05471309,-0.018122308,-0.024070134,0.015355479,-0.03574811,-2.4832785e-05,-0.0407786,0.040120006,0.03684281,0.024228215,0.014555265,-0.04801339,-0.01090348,0.023556255,-0.013825051,-0.036689058,-0.004480412,-0.0069985706,-0.019589383,0.031232806,0.04963569,-0.006714735,-0.010014918,0.032814406,0.015991207,0.016126756,0.018260498,-0.013286943,-0.038747158,0.023869315,-0.003936639,0.0,0,0,1,1,0.7924528301886793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.793013608384144,0.0,0,133,12,0.0,0.057901844,0.007528946,-0.050814778,-0.00468231,0.02168002,-0.09724952,0.0240644,0.048812002,0.008159233,-0.017422922,0.10423538,0.008433511,0.043237854,-0.021642517,0.02892954,-0.017137026,-0.004747277,0.059654117,-0.023194125,-0.027960213,-0.04438366,0.026339378,0.016408065,-0.003085291,0.042007074,-0.017388806,0.019341601,0.05124762,0.03956088,-0.002077016,-0.05002513,0.033693187,-0.029503465,0.053965285,0.029427368,0.02139708,-0.019625133,-0.020309325,-0.0057980493,-0.03229657,0.03234988,0.045840986,-0.03276526,0.012042883,-0.03398189,0.011786489,0.0022803845,0.04333369,-0.00058143656,0.03023132,-0.028862383,-0.01847265,-0.022209274,0.051582504,0.015452102,-0.013071546,0.041476168,0.0015273243,-0.003450594,0.033432946,0.01254921,0.00698861,0.04194136,-0.0018494446,0.0,0,0,0,0,0.8934426229508197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.298317366548036,0.0,0,65,5,0.0,0.063878216,-0.06463807,-0.00543949,0.11318521,-0.011673685,-0.093520984,-0.04174073,0.03935969,0.017978845,0.029759873,-0.023615254,-0.003881805,-0.013688426,0.005205024,-0.016633898,0.0446292,0.06970307,0.028129376,0.009268204,0.04060629,0.03902762,0.04031951,0.033587255,0.044328168,-0.03485208,-0.03311462,-0.05072416,0.0194698,-0.06055204,-0.01746346,0.02618065,0.07776621,0.056084335,0.09530303,-0.011637229,0.047859572,-0.004467524,0.010485547,-0.05653684,0.00018790457,-0.030776398,0.037583522,0.06518684,0.0014254274,0.020552026,-0.012455462,-0.06580415,0.016592588,-0.031679444,0.006762971,-0.0945168,0.053378604,-0.031692795,-0.025668424,-0.04560021,-0.03326779,0.000932727,0.0011288561,0.015969533,-0.0056612934,-0.021142077,0.023684073,0.0078037158,0.005626427,0.0,0,0,0,0,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.5254529391317835,0.0,0,87,11,0.0,0.022131525,-0.042289473,-0.018186234,-0.01671809,0.016417518,-0.11497283,-0.018273572,0.030582055,-0.10776806,0.03784876,0.025599264,-0.03963812,-0.0457921,-0.016067142,-0.0026230402,0.04329048,0.088784605,0.045497738,0.030809192,0.03382419,-0.0024985299,0.054790437,0.07211287,-0.027522806,-0.017316772,-0.11257279,0.028584644,-0.038196906,-0.002419034,-0.028896168,-0.021455832,0.012287137,0.051798277,0.037976604,0.013431512,0.009894375,-0.0033446164,0.030742826,-0.025711685,-0.027532367,0.067421086,-0.025868822,0.028838037,0.050032772,-0.030141369,0.05925324,-0.030624477,-0.050178763,-0.05387163,-0.026329692,-0.0145895295,-0.032276966,0.003368739,-0.03470899,0.006412141,-0.005145477,0.002346795,-0.0063462257,0.016261501,0.012280799,-0.0030530076,-0.0076731136,0.008834671,0.0348917,0.0,0,0,1,0,0.8441558441558441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.438079308923196,0.0,0,72,12,0.0,0.04442732,-0.024437241,0.10795856,0.0746565,0.0035980083,-0.085892975,0.061526995,0.055961452,-0.0050109196,0.02489793,0.026703112,0.09307485,-0.08597131,-0.033343088,0.05869308,-0.03172856,0.043770377,0.021774502,0.0494075,-0.0056646913,-0.01841304,-0.09841423,-0.06511858,-0.05978442,-0.034017246,-0.030806754,-0.07358748,-0.055238597,-0.085447825,0.022353314,0.05270811,0.041044347,0.016584922,0.045984384,0.043804184,-0.01797862,-0.013980231,0.032676283,-0.034777775,-0.027373655,-0.016992336,0.028702982,0.016042303,0.063162535,0.014517685,0.0040954854,-0.004761191,-0.017842209,0.016577948,-0.036333945,0.03801065,0.0055401567,0.020332562,0.020104706,0.045889325,-0.018108563,-0.01302561,0.019276254,-0.008608288,-0.04444257,0.004098788,-0.008770949,0.005479036,0.06368218,0.0,0,0,0,0,0.5245901639344263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.0106352940962555,0.0,0,51,9,0.0,-0.02287197,-0.07129865,0.114652015,0.011872228,-0.01896143,0.007984616,0.0074317222,0.024668392,-0.087393284,0.079201,0.06565685,0.03232606,-0.16046727,-0.082356066,0.0051594265,0.0021715434,-0.055954352,0.09996584,0.06811468,-0.010678424,-0.06776727,-0.03877709,-0.04875654,0.03771566,-0.024810828,-0.073905334,-0.05640195,-0.024732862,-0.08965277,0.02688137,0.0007794555,0.044816274,-0.009211428,0.070857435,0.02462937,-0.0070905983,0.02158979,0.01900288,0.021353211,0.004160912,0.0068077613,0.03268548,0.02377329,-0.0017180927,-0.03316928,0.009548556,0.004166779,-0.010125407,-0.017237749,-0.036462437,0.042620026,-0.025076097,0.0017789612,-0.005124986,-0.013513971,-0.013477854,0.0036537317,-0.021658443,0.01832617,-0.009948626,-0.002782477,0.03753308,0.027442304,0.024985904,3.828641396489095,1,1,0,0,0.5813953488372093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.298317366548036,0.0,0,65,10,0.0,0.011302626,-0.109600626,0.006431006,0.12948442,-0.052344482,0.0009806082,0.009971442,0.015984625,0.02497355,0.01453102,-0.04607133,0.012161468,0.04004013,0.0049388465,0.031760808,-0.026060669,0.05483864,0.04297087,-0.02936439,0.014103251,-0.05355041,-0.02186275,-0.0063719386,0.034075625,-0.049082033,0.032752667,0.01042391,0.04662662,-0.05283927,-0.045451593,0.0064848773,-0.0103484355,0.0035051517,0.06351193,-0.047187563,0.0023384783,-0.024778867,-0.015164046,0.018218558,-0.018337179,0.004441701,0.056225114,-0.0009810403,0.061701756,-0.07747231,0.03111025,0.029236,0.037675694,0.007915558,-0.011360982,0.010504309,0.035403244,-0.01061338,-0.037955757,-0.021772973,0.0016398914,-0.037771408,-0.01663183,-0.049496684,0.024257014,0.009610008,-0.0046932856,-0.011131572,0.009870963,1.791759469228055,0,1,0,0,0.4642857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.839798278573644,0.0,0,82,8,0.0,-0.002917724,-0.03021586,-0.03308405,0.02475274,0.0019686297,-0.09932603,-0.038218517,-0.009460473,-0.029143345,-0.059593886,0.03370529,-0.06541818,-0.05843739,-0.01863053,-0.0009872206,0.013497404,0.07425097,0.023497429,0.055672914,0.0032543754,-0.027511086,-0.051942818,0.079853244,-0.024294231,-0.014439664,0.02502269,0.029955214,0.005993911,-0.030694982,-0.02318127,-0.011348363,-0.080649324,-0.06988774,-0.005496776,-0.04147423,0.023925342,-0.033625275,-0.025446035,-0.044019014,-0.00614532,0.031250015,0.0605619,0.04438564,0.026388008,-0.029656228,0.03582687,0.023823926,0.07315993,-0.0028747926,-0.008155707,-0.032072466,-0.024576217,-0.013979873,-0.019522628,-0.0018134788,-0.006916875,-0.043384578,-0.015167791,0.02269008,-0.0061102426,-0.0033645201,0.0019808235,-0.00084875803,0.010744777,0.0,0,0,1,0,0.6933333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.53813982376767,0.0,0,70,11,0.0,0.05945342,-0.10855096,0.12322053,0.0059294403,-0.09740984,-0.037524868,0.040965036,0.06015548,-0.039010063,-0.08202642,0.03420422,-0.045386855,0.097956896,0.0015382599,0.06683923,-0.039337203,-0.05425654,-0.0015265336,0.08142462,-0.022662925,0.028407698,-0.025019692,-0.043157756,0.019366127,-0.0020868918,-0.06365714,0.019168347,0.05042363,-0.029065533,-0.056342594,0.046783168,-0.051541906,-0.02752064,0.035937697,-0.024451755,0.046471827,-0.0037022121,0.008428412,-0.07132015,0.037998423,0.0012298655,0.0061570015,-0.00042463094,-0.06741788,-0.056725495,0.009601584,-0.029621478,-0.027703637,0.052257136,-0.020173969,-0.01013965,0.006238833,-0.051469184,0.02282192,0.0028855652,0.012626417,0.03649649,0.004221216,-0.045305394,0.012812056,-0.009597011,0.023135155,-0.0021776902,0.009041411,7.613324979540639,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.373319789577012,0.0,0,34,6,0.0,0.07386722,-0.006136492,0.22875756,-0.018609606,-0.07464594,-0.09127315,0.004864672,0.07507614,-0.039370418,-0.006862888,0.051012486,0.09686801,0.0063564964,-0.06324934,0.081016876,0.008338782,-0.03468623,0.03485751,0.0827135,0.027809523,-0.017814223,-0.106481686,-0.10474548,-0.04706437,-0.04578139,-0.05021603,-0.04485914,-0.008434377,-0.0755213,0.046172563,0.07912983,0.033756595,0.054228336,0.008226403,0.012442466,-0.022160675,-0.03233594,0.04150217,-0.011695139,-0.029193474,0.0007057134,0.019043686,0.009175893,0.049485993,0.019854812,0.029835943,-0.00567275,-0.022652913,-0.0030262833,-0.020677207,0.043395646,-0.015602501,0.015048638,0.0008380716,0.04246956,-0.020649277,-0.019638015,0.035496913,-0.014317079,-0.058595344,0.004613079,-0.0036830911,-0.016851641,0.060585875,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.298317366548036,0.0,0,16,3,0.0,0.043408047,-0.050787337,0.2464517,-0.064953454,-0.09363401,-0.03997722,0.012884394,0.031094681,-0.096594475,0.020158783,0.09350362,0.041063834,-0.025942292,-0.09106265,0.07428398,0.02738453,-0.08838291,0.08305223,0.061174914,0.026005117,-0.053116694,-0.04479544,-0.08444273,0.0005144919,-0.036354683,-0.06439378,-0.023808464,-0.0030014678,-0.06930352,0.05777607,0.012886517,0.040514562,0.0277671,0.09113066,0.012891103,-0.022211153,0.032070532,-0.009525152,0.024486613,0.014842441,0.043450393,0.022169672,0.010928218,-0.005535258,-0.04607597,0.03531696,0.013483538,-0.027133964,-0.02812093,-0.0001672227,0.022842206,-0.064669624,-0.015491748,-0.006185799,0.005106598,-0.032754663,0.00029546022,0.00035863928,0.008487576,0.005891226,0.0033422634,0.06331815,0.008888161,-0.0015109971,2.772588722239781,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
